Employee_ID,Gender,Age,Marital_Status,City,Department,Job_Role,Education,Experience_Years,Employment_Type,Joining_Date,Last_Working_Date,Tenure_Years,Salary,Performance_Rating,Performance_Improvement_Plan,Num_Trainings,Leave_Count,Manager_ID,Attrition
E102623,Male,26,Single,Ahmedabad,HR,HR Manager,High School,1.6,Full-time,2010-05-01,2010-10-29,0.5,32154,2,Yes,1,6,E104386,Yes
E102624,Male,35,Married,Kolkata,R&D,Product Analyst,Bachelors,12.6,Full-time,2014-10-03,,11.07,53420,3,No,3,2,E104074,No
E102625,Female,31,Single,Mumbai,IT,Senior Developer,Masters,3.2,Full-time,2020-12-19,,4.86,37124,4,No,3,9,E103020,No
E102626,Female,40,Single,Hyderabad,Finance,Financial Analyst,Masters,4.9,Full-time,2008-04-10,,17.55,57209,3,No,2,5,E100593,No
E102627,Male,28,Married,Kolkata,Customer Support,Support Agent,Bachelors,3.9,Full-time,2023-07-04,,2.32,38104,2,No,2,7,E101114,No
E102628,Male,28,Single,Bengaluru,Operations,Logistics Coordinator,Bachelors,3.4,Full-time,2014-06-27,,11.34,38217,3,No,0,8,E104101,No
E102629,Male,23,Single,Delhi,IT,Software Engineer,Bachelors,1.5,Full-time,2020-09-13,,5.12,35979,4,No,2,3,E104869,No
E102630,Male,37,Single,Chennai,IT,Software Engineer,Masters,7.3,Full-time,2011-02-26,2014-03-16,3.05,49982,1,No,1,6,E103566,Yes
E102631,Male,33,Single,Bengaluru,IT,Data Analyst,High School,7.5,Full-time,2016-05-09,,9.47,49032,3,No,1,3,E103112,No
E102632,Female,43,Married,Mumbai,Customer Support,Support Agent,High School,16.6,Full-time,2012-08-28,,13.17,67350,2,Yes,0,6,E103456,No
E102633,Male,29,Married,Chennai,Marketing,Content Specialist,Bachelors,0.9,Full-time,2019-08-06,,6.23,24866,4,No,2,5,E101356,No
E102634,Female,30,Single,Hyderabad,Customer Support,Support Agent,Bachelors,1.8,Full-time,2023-03-27,,2.59,35383,3,No,0,2,E101962,No
E102635,Male,37,Married,Hyderabad,Marketing,Brand Manager,Bachelors,11.9,Full-time,2017-12-05,,7.9,59481,3,No,2,8,E102671,No
E102636,Male,22,Single,Chennai,Customer Support,Support Agent,Bachelors,1.1,Full-time,2024-05-13,,1.46,27900,5,No,1,15,E101012,No
E102637,Male,30,Single,Chennai,Operations,Operations Executive,Bachelors,7.5,Full-time,2022-04-15,,3.54,46164,4,No,7,4,,No
E102638,Female,40,Single,Delhi,Operations,Operations Executive,Masters,8.9,Full-time,2016-08-08,2021-04-19,4.7,49050,4,No,1,5,E100504,Yes
E102639,Female,27,Married,Kolkata,Operations,Operations Manager,High School,4.2,Full-time,2013-07-10,,12.3,41881,5,No,1,10,E100099,No
E102640,Female,38,Married,Ahmedabad,Sales,Sales Representative,Bachelors,7.0,Full-time,2013-08-03,,12.24,41096,3,No,2,7,E103656,No
E102641,Male,26,Married,Hyderabad,Customer Support,Support Lead,Masters,4.9,Full-time,2024-02-21,,1.68,40932,3,No,1,5,E104341,No
E102642,Male,33,Single,Kolkata,Operations,Logistics Coordinator,Bachelors,5.8,Full-time,2025-03-06,,0.65,44794,4,No,2,6,,No
E102643,Male,31,Single,Kolkata,Operations,Logistics Coordinator,Bachelors,7.7,Full-time,2014-09-05,,11.15,56626,3,No,2,8,E102933,No
E102644,Male,37,Married,Kolkata,HR,HR Manager,Bachelors,6.9,Full-time,2020-04-08,,5.56,47389,4,No,2,5,E102678,No
E102645,Male,24,Single,Pune,Finance,Accountant,MBA,0.6,Full-time,2022-12-31,,2.83,39127,3,No,2,3,E103439,No
E102646,Female,33,Single,Hyderabad,Sales,Sales Manager,Bachelors,4.7,Full-time,2013-04-20,,12.52,43642,4,No,3,10,E104739,No
E102647,Male,39,Single,Delhi,HR,HR Manager,Masters,11.0,Full-time,2019-07-23,,6.27,49139,2,No,1,3,E104768,No
E102648,Male,31,Single,Chennai,Finance,Finance Manager,High School,3.5,Full-time,2018-07-29,2020-08-07,2.03,46296,4,No,2,8,E103346,Yes
E102649,Male,26,Single,Mumbai,Sales,Sales Executive,Bachelors,2.9,Full-time,2024-05-31,,1.41,39515,3,No,1,10,E103709,No
E102650,Male,26,Single,Hyderabad,Marketing,Content Specialist,Bachelors,3.2,Full-time,2025-03-25,,0.59,38410,2,No,3,6,E100567,No
E102651,Male,37,Married,Bengaluru,Marketing,Brand Manager,Bachelors,15.0,Full-time,2022-03-12,,3.63,57374,4,No,1,13,E103904,No
E102652,Female,40,Married,Chennai,IT,Junior Developer,Bachelors,10.0,Full-time,2010-06-10,,15.38,57769,2,No,4,1,E102740,No
E102653,Female,23,Single,Hyderabad,R&D,Research Analyst,Bachelors,2.1,Full-time,2020-11-04,,4.98,37232,2,No,2,5,E102331,No
E102654,Female,26,Married,Bengaluru,Marketing,Content Specialist,High School,3.7,Full-time,2016-08-05,,9.23,39129,3,No,1,6,,No
E102655,Male,31,Single,Mumbai,Marketing,Content Specialist,Bachelors,2.5,Full-time,2013-01-10,2018-02-02,5.06,30714,2,No,2,5,E103904,Yes
E102656,Female,32,Single,Delhi,Operations,Operations Executive,High School,7.5,Contract,2020-10-23,,5.01,46578,5,No,1,5,E104888,No
E102657,Male,23,Married,Hyderabad,Sales,Sales Executive,Masters,2.9,Full-time,2024-12-01,2025-03-12,0.28,34672,4,Yes,0,4,E101413,Yes
E102658,Male,32,Married,Kolkata,Finance,Financial Analyst,MBA,10.2,Full-time,2012-08-07,,13.22,57496,2,No,2,3,E101916,No
E102659,Female,33,Single,Hyderabad,Marketing,Content Specialist,Bachelors,11.0,Full-time,2009-08-05,,16.23,53555,4,Yes,2,7,E100080,No
E102660,Female,43,Single,Delhi,Customer Support,Support Lead,High School,16.8,Contract,2014-05-06,2016-05-15,2.03,63583,1,Yes,3,5,E101427,Yes
E102661,Female,36,Single,Mumbai,Sales,Sales Executive,Masters,6.7,Contract,2017-05-10,,8.47,38871,3,No,1,6,E103656,No
E102662,Male,26,Married,Delhi,Customer Support,Support Agent,Bachelors,3.2,Full-time,2013-07-11,,12.3,36625,4,No,1,8,E101900,No
E102663,Male,37,Single,Pune,Marketing,Digital Marketing Executive,Masters,12.2,Full-time,2011-07-01,,14.33,59002,4,No,0,8,E101934,No
E102664,Male,27,Single,Ahmedabad,Sales,Sales Executive,High School,7.0,Full-time,2018-11-22,,6.93,45015,4,No,0,7,E101535,No
E102665,Female,33,Single,Ahmedabad,HR,HR Executive,Bachelors,12.4,Full-time,2009-12-08,,15.89,58631,4,No,1,6,E104554,No
E102666,Male,46,Married,Hyderabad,R&D,Research Analyst,Bachelors,12.3,Full-time,2011-01-13,,14.79,66697,3,No,1,6,E102335,No
E102667,Female,32,Single,Delhi,Marketing,Brand Manager,High School,12.0,Contract,2019-12-20,,5.86,51789,3,No,1,6,E102119,No
E102668,Male,35,Married,Delhi,R&D,Product Analyst,Bachelors,5.5,Full-time,2017-10-12,,8.04,49279,4,No,2,3,E100872,No
E102669,Male,39,Married,Chennai,R&D,Product Analyst,Bachelors,11.6,Full-time,2025-09-08,,0.14,66491,4,No,0,5,E104222,No
E102670,Female,22,Married,Delhi,HR,HR Executive,Bachelors,0.2,Full-time,2025-07-19,,0.28,29954,3,No,4,3,E102756,No
E102671,Male,33,Single,Mumbai,Marketing,Digital Marketing Executive,Bachelors,7.3,Full-time,2015-07-11,,10.3,42030,4,No,2,3,,No
E102672,Male,31,Single,Bengaluru,Finance,Accountant,Bachelors,5.1,Full-time,2013-09-05,,12.15,40691,3,No,1,4,,No
E102673,Male,37,Married,Ahmedabad,Operations,Operations Manager,Bachelors,10.8,Full-time,2008-01-17,,17.78,53106,4,No,1,7,E104404,No
E102674,Male,27,Single,Ahmedabad,IT,Senior Developer,Masters,1.5,Full-time,2021-10-05,,4.06,41043,3,No,0,9,E104044,No
E102675,Male,29,Single,Hyderabad,Marketing,Content Specialist,MBA,9.0,Full-time,2021-05-29,2022-10-23,1.4,54767,4,No,3,4,E102479,Yes
E102676,Male,31,Single,Pune,Sales,Sales Executive,Bachelors,4.9,Full-time,2022-11-17,,2.95,41780,3,No,0,5,,No
E102677,Male,41,Married,Bengaluru,Customer Support,Support Agent,Masters,11.4,Full-time,2022-04-24,,3.51,50421,4,No,4,8,E104641,No
E102678,Male,28,Single,Pune,HR,HR Manager,Bachelors,2.2,Full-time,2016-08-01,,9.24,34613,3,Yes,4,7,,No
E102679,Male,26,Single,Hyderabad,Sales,Sales Manager,High School,3.9,Full-time,2016-06-24,,9.34,36564,4,No,0,3,E101920,No
E102680,Male,21,Married,Delhi,Customer Support,Support Agent,Masters,1.0,Full-time,2022-04-24,,3.51,23296,5,Yes,0,7,E102193,No
E102681,Male,35,Single,Delhi,Customer Support,Support Lead,High School,7.5,Full-time,2008-03-04,,17.65,41749,4,No,1,5,E104121,No
E102682,Male,32,Married,Pune,R&D,Scientist,Bachelors,9.8,Full-time,2011-02-20,,14.69,59904,4,No,2,7,E101661,No
E102683,Female,30,Single,Hyderabad,Finance,Financial Analyst,Bachelors,1.9,Full-time,2015-04-30,,10.5,38225,3,No,1,7,,No
E102684,Male,25,Single,Hyderabad,IT,DevOps Engineer,PhD,1.9,Full-time,2008-11-15,,16.95,42545,4,No,4,13,E101643,No
E102685,Female,34,Married,Delhi,Marketing,Brand Manager,Bachelors,2.8,Full-time,2015-10-13,2023-06-05,7.64,30726,2,No,3,9,E101553,Yes
E102686,Male,43,Single,Bengaluru,Sales,Sales Manager,MBA,8.5,Contract,2021-04-12,,4.54,37662,3,No,5,1,E104864,No
E102687,Female,37,Married,Pune,IT,Software Engineer,Bachelors,10.6,Full-time,2008-12-01,,16.91,54290,4,No,3,4,E100326,No
E102688,Male,29,Single,Delhi,R&D,Product Analyst,Bachelors,7.2,Full-time,2021-12-13,,3.87,49629,3,No,2,8,,No
E102689,Female,41,Married,Pune,Marketing,Content Specialist,Bachelors,16.3,Full-time,2025-02-03,,0.73,65091,3,No,1,2,E103272,No
E102690,Male,35,Single,Ahmedabad,HR,Recruiter,Bachelors,7.8,Full-time,2010-11-21,,14.93,51069,2,No,1,6,E102864,No
E102691,Male,30,Single,Chennai,Sales,Sales Executive,Bachelors,2.5,Full-time,2015-09-21,,10.1,32933,3,No,1,3,E102696,No
E102692,Female,27,Single,Chennai,R&D,Product Analyst,MBA,3.5,Full-time,2010-08-03,,15.24,46803,2,No,1,3,E101157,No
E102693,Male,38,Single,Ahmedabad,IT,Software Engineer,Masters,18.0,Full-time,2013-05-16,,12.45,70344,3,No,3,8,E102740,No
E102694,Male,25,Married,Pune,Customer Support,Support Agent,Bachelors,3.7,Full-time,2021-04-14,,4.54,34405,4,No,0,3,E100441,No
E102695,Female,42,Married,Mumbai,Marketing,Content Specialist,Bachelors,18.3,Full-time,2017-08-22,,8.18,65617,5,No,2,3,E101940,No
E102696,Male,21,Single,Kolkata,Sales,Sales Representative,Masters,1.0,Full-time,2009-02-01,,16.74,32195,3,Yes,2,6,,No
E102697,Male,25,Single,Hyderabad,Customer Support,Support Lead,Bachelors,3.6,Full-time,2009-11-10,,15.96,39378,4,No,2,8,E101039,No
E102698,Male,28,Married,Kolkata,Customer Support,Support Lead,Bachelors,8.0,Contract,2021-03-07,,4.64,47772,3,Yes,4,7,E102972,No
E102699,Male,29,Single,Chennai,Sales,Sales Executive,Bachelors,1.8,Full-time,2021-10-07,,4.06,31596,3,No,2,7,E100695,No
E102700,Female,33,Married,Ahmedabad,IT,DevOps Engineer,Bachelors,10.4,Full-time,2008-03-15,,17.62,55624,2,No,4,6,E103153,No
E102701,Male,34,Single,Bengaluru,Marketing,Content Specialist,Masters,5.9,Contract,2025-03-13,,0.63,44362,5,No,2,9,E103754,No
E102702,Male,26,Single,Pune,Sales,Sales Manager,Masters,2.1,Full-time,2016-12-07,,8.89,31663,3,No,2,9,,No
E102703,Male,42,Single,Mumbai,HR,HR Manager,Bachelors,12.1,Full-time,2020-08-17,,5.2,58947,5,No,2,3,E102080,No
E102704,Male,26,Divorced,Chennai,Customer Support,Support Agent,Bachelors,6.0,Full-time,2022-09-27,,3.09,36751,3,No,3,7,,No
E102705,Female,30,Married,Bengaluru,IT,DevOps Engineer,Masters,4.5,Full-time,2015-03-24,,10.6,36296,4,No,2,3,E100502,No
E102706,Male,29,Married,Bengaluru,IT,DevOps Engineer,High School,7.7,Full-time,2023-06-24,,2.35,50909,4,No,0,4,E100350,No
E102707,Male,38,Married,Bengaluru,HR,HR Manager,Bachelors,4.2,Contract,2009-12-13,,15.87,44147,3,Yes,2,4,E100871,No
E102708,Male,22,Married,Pune,Customer Support,Support Lead,Masters,2.0,Contract,2017-02-08,,8.72,28770,4,No,4,8,,No
E102709,Male,25,Divorced,Chennai,Customer Support,Support Agent,PhD,2.8,Full-time,2024-11-08,,0.97,36387,3,No,0,6,,No
E102710,Male,25,Single,Mumbai,Sales,Sales Executive,Bachelors,2.1,Full-time,2016-01-14,,9.79,32202,3,No,3,3,E103094,No
E102711,Male,25,Single,Mumbai,Sales,Sales Executive,Bachelors,0.7,Full-time,2013-06-17,2018-05-15,4.91,33643,3,No,3,4,E100207,Yes
E102712,Male,28,Single,Mumbai,Operations,Logistics Coordinator,Bachelors,3.4,Full-time,2012-02-14,2025-05-01,13.21,41800,4,No,2,10,E101123,Yes
E102713,Male,28,Married,Kolkata,Operations,Operations Manager,Bachelors,4.5,Full-time,2023-09-13,,2.12,38288,3,No,1,8,E104404,No
E102714,Male,33,Single,Hyderabad,R&D,Research Analyst,Bachelors,11.1,Contract,2021-12-10,2022-11-27,0.96,58098,2,No,0,6,E102551,Yes
E102715,Male,42,Single,Chennai,Finance,Financial Analyst,Masters,22.0,Full-time,2016-08-20,,9.19,79058,4,No,2,3,E100758,No
E102716,Female,34,Single,Pune,R&D,Scientist,Bachelors,6.5,Full-time,2014-06-16,,11.37,43180,3,No,3,4,E104458,No
E102717,Male,25,Single,Pune,Finance,Accountant,Masters,3.7,Full-time,2010-05-05,,15.48,39006,4,No,0,6,E103346,No
E102718,Male,28,Single,Kolkata,HR,Recruiter,Bachelors,4.9,Contract,2022-10-11,,3.05,44501,3,No,2,8,,No
E102719,Female,35,Single,Bengaluru,R&D,Product Analyst,Bachelors,9.2,Full-time,2022-07-14,,3.29,52060,3,No,0,5,E100872,No
E102720,Male,38,Single,Mumbai,Operations,Operations Manager,Bachelors,9.7,Full-time,2023-02-22,,2.68,55488,2,No,3,5,E104318,No
E102721,Male,29,Single,Mumbai,HR,HR Manager,Bachelors,1.5,Contract,2022-03-10,2024-09-30,2.56,40308,2,No,1,10,,Yes
E102722,Male,38,Single,Delhi,Finance,Accountant,Bachelors,15.4,Full-time,2009-08-09,,16.22,64413,5,No,1,8,,No
E102723,Female,41,Single,Pune,IT,Junior Developer,Bachelors,14.9,Full-time,2009-11-17,,15.95,69133,3,No,2,6,E101513,No
E102724,Female,26,Single,Mumbai,HR,HR Manager,Bachelors,3.3,Full-time,2018-03-04,,7.65,31681,3,No,1,7,E104554,No
E102725,Female,38,Married,Bengaluru,Operations,Operations Executive,Bachelors,14.4,Contract,2009-08-22,,16.18,55702,3,No,1,5,E102933,No
E102726,Male,29,Single,Kolkata,Finance,Financial Analyst,Bachelors,5.9,Full-time,2018-09-26,,7.09,44675,4,No,4,4,E100557,No
E102727,Male,23,Single,Ahmedabad,Marketing,Digital Marketing Executive,Bachelors,1.0,Full-time,2015-08-24,,10.18,31866,2,No,4,6,E102328,No
E102728,Male,33,Married,Mumbai,Finance,Finance Manager,High School,11.1,Full-time,2011-09-02,,14.15,52037,3,No,2,8,E101622,No
E102729,Male,34,Married,Chennai,Customer Support,Support Lead,Bachelors,11.8,Full-time,2011-03-29,2022-05-06,11.1,45103,5,No,3,7,E102795,Yes
E102730,Male,30,Single,Chennai,IT,Senior Developer,Bachelors,2.9,Contract,2023-02-01,,2.74,45405,3,No,2,3,E102801,No
E102731,Female,21,Single,Kolkata,Customer Support,Support Lead,Bachelors,0.0,Full-time,2014-08-01,,11.24,29388,3,No,0,5,E103977,No
E102732,Male,32,Married,Pune,Customer Support,Support Agent,Masters,4.5,Full-time,2017-02-14,2024-04-19,7.18,40195,3,Yes,3,7,E104641,Yes
E102733,Male,47,Single,Kolkata,IT,Senior Developer,Bachelors,20.3,Full-time,2015-06-27,2025-04-12,9.79,75670,3,No,1,8,E101274,Yes
E102734,Female,23,Married,Bengaluru,HR,HR Executive,High School,3.0,Full-time,2023-12-12,,1.88,36977,4,No,3,8,E104893,No
E102735,Female,28,Married,Mumbai,R&D,Research Analyst,Bachelors,5.6,Full-time,2012-10-31,,12.99,46085,3,No,0,5,E102353,No
E102736,Female,21,Single,Delhi,Marketing,Content Specialist,Masters,0.4,Full-time,2022-09-24,,3.09,31291,3,No,2,7,,No
E102737,Male,38,Single,Ahmedabad,Operations,Operations Executive,Masters,6.7,Full-time,2023-06-19,,2.36,35849,4,No,0,11,E100637,No
E102738,Female,35,Married,Ahmedabad,Sales,Sales Manager,MBA,5.5,Full-time,2010-08-10,,15.22,36270,4,No,3,9,E104303,No
E102739,Female,24,Single,Bengaluru,Marketing,Content Specialist,Bachelors,0.6,Full-time,2023-04-07,,2.56,29737,4,No,3,7,E104780,No
E102740,Male,30,Married,Mumbai,IT,Data Analyst,Bachelors,4.7,Contract,2014-01-18,,11.78,45494,2,No,1,8,,No
E102741,Female,29,Single,Ahmedabad,Operations,Operations Executive,Bachelors,4.0,Full-time,2022-02-18,,3.69,36755,2,No,2,1,,No
E102742,Male,26,Single,Kolkata,Finance,Finance Manager,Masters,4.2,Contract,2011-02-07,,14.72,39408,3,No,1,6,E100875,No
E102743,Female,30,Single,Hyderabad,IT,Software Engineer,Masters,8.6,Contract,2016-09-11,,9.13,44118,2,No,0,8,E103566,No
E102744,Male,22,Married,Ahmedabad,Marketing,Content Specialist,PhD,1.5,Full-time,2025-09-19,2025-10-05,0.04,33389,2,No,3,6,E104780,Yes
E102745,Female,27,Single,Kolkata,Customer Support,Support Lead,Bachelors,5.0,Full-time,2023-03-10,,2.64,31649,3,No,1,6,E101022,No
E102746,Female,30,Single,Bengaluru,Marketing,Content Specialist,Masters,3.5,Full-time,2017-05-27,,8.42,40878,4,No,0,10,E103706,No
E102747,Female,30,Single,Bengaluru,Marketing,Content Specialist,High School,5.8,Full-time,2010-02-05,,15.73,39073,2,No,0,0,E102736,No
E102748,Male,33,Single,Mumbai,Finance,Accountant,Masters,11.3,Contract,2014-07-18,2019-02-05,4.55,56380,3,No,1,5,E103468,Yes
E102749,Male,29,Single,Mumbai,HR,HR Manager,Masters,5.2,Full-time,2019-10-01,,6.08,36739,3,Yes,1,1,E102428,No
E102750,Male,32,Single,Hyderabad,Sales,Sales Manager,High School,4.7,Full-time,2016-08-19,,9.19,38731,3,No,2,10,E102944,No
E102751,Female,44,Single,Delhi,Operations,Operations Executive,Masters,13.8,Full-time,2018-09-15,,7.12,61704,3,No,2,3,E102417,No
E102752,Male,41,Single,Mumbai,Marketing,Brand Manager,Bachelors,11.4,Full-time,2015-02-16,,10.7,41915,3,No,2,4,E101679,No
E102753,Male,35,Single,Hyderabad,Customer Support,Support Lead,Bachelors,1.7,Full-time,2021-08-22,,4.18,32927,2,No,2,1,E102969,No
E102754,Female,29,Married,Kolkata,Sales,Sales Executive,Masters,9.0,Full-time,2020-07-13,,5.29,47488,3,No,5,8,E102696,No
E102755,Female,35,Single,Kolkata,Finance,Accountant,Bachelors,9.0,Full-time,2017-06-22,2018-11-26,1.43,53720,2,No,1,7,,Yes
E102756,Female,39,Single,Pune,HR,Recruiter,Masters,15.3,Full-time,2012-07-12,,13.3,63188,1,No,2,4,,No
E102757,Male,24,Married,Pune,Finance,Financial Analyst,Bachelors,3.2,Full-time,2020-01-11,,5.8,40594,3,No,3,4,,No
E102758,Male,28,Single,Pune,Finance,Accountant,Bachelors,4.1,Full-time,2011-05-13,,14.46,40173,3,No,5,2,E102133,No
E102759,Male,34,Single,Bengaluru,Operations,Operations Executive,Bachelors,8.0,Full-time,2022-10-16,,3.03,48159,4,No,0,6,E100637,No
E102760,Male,29,Single,Mumbai,IT,Software Engineer,Masters,6.6,Full-time,2014-01-01,,11.82,39889,5,No,2,9,E101388,No
E102761,Male,39,Single,Chennai,Customer Support,Support Lead,Bachelors,10.1,Full-time,2015-08-25,,10.18,49538,3,No,2,3,E103664,No
E102762,Female,25,Single,Kolkata,Finance,Financial Analyst,Bachelors,3.3,Full-time,2022-07-09,,3.3,38213,3,No,1,6,E101916,No
E102763,Male,47,Single,Mumbai,Finance,Accountant,Bachelors,22.7,Full-time,2019-08-13,,6.21,77878,4,No,2,5,,No
E102764,Male,30,Married,Ahmedabad,Operations,Operations Manager,MBA,6.2,Full-time,2008-03-03,,17.65,46292,3,No,4,8,E101236,No
E102765,Female,30,Single,Chennai,R&D,Research Analyst,Masters,2.1,Full-time,2011-09-29,,14.08,40369,3,No,1,6,,No
E102766,Male,30,Single,Delhi,R&D,Scientist,MBA,6.9,Contract,2014-07-24,2016-04-18,1.74,48026,3,No,1,5,E102999,Yes
E102767,Female,37,Single,Kolkata,Operations,Operations Executive,Bachelors,12.0,Full-time,2009-05-18,,16.45,56726,2,No,2,7,E101773,No
E102768,Female,21,Married,Bengaluru,Sales,Sales Manager,Bachelors,1.0,Full-time,2012-05-03,,13.49,33466,4,No,1,2,E104303,No
E102769,Male,30,Single,Mumbai,Marketing,Content Specialist,Bachelors,10.0,Full-time,2023-07-07,,2.31,47568,3,No,2,5,E104050,No
E102770,Male,31,Married,Kolkata,R&D,Scientist,Bachelors,4.5,Contract,2021-01-24,,4.76,45501,3,No,3,4,E103793,No
E102771,Male,25,Single,Kolkata,R&D,Research Analyst,Masters,5.0,Full-time,2014-08-21,,11.19,43067,2,No,1,6,E101214,No
E102772,Female,33,Single,Chennai,Sales,Sales Representative,Masters,9.3,Full-time,2008-05-11,,17.46,48405,4,No,2,13,E103802,No
E102773,Female,30,Married,Hyderabad,Sales,Sales Representative,Bachelors,2.0,Contract,2016-07-08,2024-05-01,7.81,34008,2,No,1,6,E100207,Yes
E102774,Female,32,Single,Bengaluru,Operations,Operations Executive,Bachelors,12.0,Contract,2009-09-14,,16.12,53371,2,Yes,0,8,E103985,No
E102775,Female,40,Married,Pune,Marketing,Digital Marketing Executive,Masters,20.0,Full-time,2013-06-15,,12.37,73148,3,No,1,6,E101866,No
E102776,Female,28,Single,Delhi,Customer Support,Support Agent,Bachelors,3.7,Full-time,2008-10-31,2025-09-16,16.88,32497,4,No,0,11,,Yes
E102777,Male,27,Single,Kolkata,HR,HR Executive,Masters,3.8,Contract,2011-01-07,,14.81,35188,2,No,2,4,E101186,No
E102778,Female,26,Married,Ahmedabad,Customer Support,Support Lead,Masters,3.3,Full-time,2020-06-23,,5.35,29231,3,No,1,6,E101297,No
E102779,Male,28,Single,Pune,Finance,Financial Analyst,Bachelors,4.9,Full-time,2012-03-11,2014-10-10,2.58,47818,4,No,1,0,E100793,Yes
E102780,Male,32,Single,Kolkata,Marketing,Content Specialist,Bachelors,11.0,Full-time,2019-05-02,,6.49,46475,3,No,3,5,E100080,No
E102781,Female,32,Single,Bengaluru,Customer Support,Support Lead,Masters,8.2,Full-time,2019-02-05,,6.73,51529,5,No,2,7,E103135,No
E102782,Male,31,Single,Hyderabad,IT,Junior Developer,Bachelors,4.3,Full-time,2021-04-13,,4.54,48116,3,No,2,6,E101643,No
E102783,Female,27,Married,Mumbai,IT,Junior Developer,Bachelors,6.5,Full-time,2022-10-02,,3.07,51328,3,No,1,10,E103020,No
E102784,Male,34,Married,Kolkata,IT,Software Engineer,Masters,2.2,Full-time,2021-03-19,,4.61,38198,4,No,2,6,E103535,No
E102785,Female,35,Married,Ahmedabad,Sales,Sales Representative,Bachelors,3.0,Full-time,2022-08-13,,3.21,30252,4,No,4,6,,No
E102786,Male,31,Single,Chennai,Finance,Finance Manager,Bachelors,10.2,Full-time,2022-09-13,,3.12,53680,1,No,1,7,E104481,No
E102787,Female,26,Single,Mumbai,Finance,Accountant,Masters,3.4,Contract,2024-03-14,,1.62,38398,3,Yes,1,7,E102757,No
E102788,Male,32,Single,Delhi,Sales,Sales Representative,Masters,6.5,Full-time,2024-04-22,,1.52,49514,2,No,1,8,E103217,No
E102789,Female,26,Single,Chennai,Sales,Sales Manager,Bachelors,4.1,Full-time,2009-06-12,,16.38,37673,5,No,1,8,E100249,No
E102790,Female,39,Married,Mumbai,Operations,Logistics Coordinator,Bachelors,19.0,Full-time,2013-11-20,2018-12-31,5.11,69915,3,No,0,6,E101445,Yes
E102791,Male,26,Single,Bengaluru,R&D,Scientist,Bachelors,2.4,Full-time,2019-06-25,,6.34,36489,3,No,5,5,E102189,No
E102792,Female,35,Single,Delhi,HR,HR Executive,Masters,15.0,Full-time,2025-01-25,,0.76,61634,2,No,4,3,E103522,No
E102793,Female,37,Married,Mumbai,Marketing,Brand Manager,PhD,1.8,Full-time,2012-12-09,,12.88,35625,4,No,3,7,E104199,No
E102794,Male,21,Married,Chennai,HR,HR Executive,Bachelors,0.0,Full-time,2008-03-09,2022-02-04,13.91,24167,2,No,2,6,E102182,Yes
E102795,Female,35,Married,Hyderabad,Customer Support,Support Lead,Bachelors,6.9,Full-time,2021-02-09,,4.71,44135,4,No,1,4,,No
E102796,Male,31,Divorced,Ahmedabad,HR,Recruiter,Masters,3.8,Full-time,2015-12-26,,9.84,36461,3,No,1,5,E102718,No
E102797,Male,26,Single,Delhi,Sales,Sales Representative,Masters,4.2,Full-time,2010-10-23,,15.01,42604,3,No,0,4,E102702,No
